icb_code,org_code,planning_ref,measure_type,dim_type,fin_year,ref_key,source,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,full_key
Y59,Y59,E.B.24,Count,Month,2024/25,E.B.24Count,June24_plan,4793,4764,4634,4426,4275,4042,3930,3878,3753,3669,3627,3523,E.B.24CountY59
Y59,Y59,E.B.24,Count,Month,2024/25,E.B.24Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.24CountY59
Y59,Y59,E.B.26a,Count,Month,2024/25,E.B.26aCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26aCountY59
Y59,Y59,E.B.26a,Count,Month,2024/25,E.B.26aCount,June24_plan,54905,57796,56111,60568,57109,57403,60909,60703,54079,61431,56711,60123,E.B.26aCountY59
Y59,Y59,E.B.26a,Count,Month,2024/25,E.B.26aCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26aCountY59
Y59,Y59,E.B.26b,Count,Month,2024/25,E.B.26bCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26bCountY59
Y59,Y59,E.B.26b,Count,Month,2024/25,E.B.26bCount,June24_plan,99461,109471,106040,110979,107237,106091,115561,110602,101587,114692,104667,110837,E.B.26bCountY59
Y59,Y59,E.B.26b,Count,Month,2024/25,E.B.26bCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26bCountY59
Y59,Y59,E.B.26c,Count,Month,2024/25,E.B.26cCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26cCountY59
Y59,Y59,E.B.26c,Count,Month,2024/25,E.B.26cCount,June24_plan,101340,111669,106431,113533,108134,109226,117380,115140,100211,121028,106704,116734,E.B.26cCountY59
Y59,Y59,E.B.26c,Count,Month,2024/25,E.B.26cCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26cCountY59
Y59,Y59,E.B.26d,Count,Month,2024/25,E.B.26dCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26dCountY59
Y59,Y59,E.B.26d,Count,Month,2024/25,E.B.26dCount,June24_plan,9005,9827,9158,9800,9464,9578,10480,10502,8634,10370,9159,10062,E.B.26dCountY59
Y59,Y59,E.B.26d,Count,Month,2024/25,E.B.26dCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26dCountY59
Y59,Y59,E.B.26e,Count,Month,2024/25,E.B.26eCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26eCountY59
Y59,Y59,E.B.26e,Count,Month,2024/25,E.B.26eCount,June24_plan,2740,3031,3032,3142,3059,2964,3332,3325,2609,3255,2886,2957,E.B.26eCountY59
Y59,Y59,E.B.26e,Count,Month,2024/25,E.B.26eCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26eCountY59
Y59,Y59,E.B.26f,Count,Month,2024/25,E.B.26fCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26fCountY59
Y59,Y59,E.B.26f,Count,Month,2024/25,E.B.26fCount,June24_plan,8965,10218,9891,10345,9850,9511,10718,10735,9073,10380,9323,9825,E.B.26fCountY59
Y59,Y59,E.B.26f,Count,Month,2024/25,E.B.26fCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26fCountY59
Y59,Y59,E.B.26g,Count,Month,2024/25,E.B.26gCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26gCountY59
Y59,Y59,E.B.26g,Count,Month,2024/25,E.B.26gCount,June24_plan,17844,20255,20156,20865,19467,19709,20912,20607,17254,21516,19590,20737,E.B.26gCountY59
Y59,Y59,E.B.26g,Count,Month,2024/25,E.B.26gCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26gCountY59
Y59,Y59,E.B.26h,Count,Month,2024/25,E.B.26hCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26hCountY59
Y59,Y59,E.B.26h,Count,Month,2024/25,E.B.26hCount,June24_plan,6736,6936,7529,7568,7116,7047,7506,7212,6401,7398,7002,7285,E.B.26hCountY59
Y59,Y59,E.B.26h,Count,Month,2024/25,E.B.26hCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26hCountY59
Y59,Y59,E.B.26k,Count,Month,2024/25,E.B.26kCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26kCountY59
Y59,Y59,E.B.26k,Count,Month,2024/25,E.B.26kCount,June24_plan,13527,15470,14278,15296,15085,14755,15482,15364,12649,16455,14469,15169,E.B.26kCountY59
Y59,Y59,E.B.26k,Count,Month,2024/25,E.B.26kCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.26kCountY59
Y59,Y59,E.K.3,Percentage,Quarter,2024/25,E.K.3Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.3PercentageY59
Y59,Y59,E.K.3,Percentage,Quarter,2024/25,E.K.3Percentage,June24_plan,NA,NA,11.062736269804187,NA,NA,15.849721785668777,NA,NA,19.53446884424245,NA,NA,29.460986280423057,E.K.3PercentageY59
Y59,Y59,E.K.3,Percentage,Quarter,2024/25,E.K.3Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.3PercentageY59
Y59,Y59,E.K.3,Numerator,Quarter,2024/25,E.K.3Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.3NumeratorY59
Y59,Y59,E.K.3,Numerator,Quarter,2024/25,E.K.3Numerator,June24_plan,NA,NA,5209,NA,NA,7463,NA,NA,9198,NA,NA,13872,E.K.3NumeratorY59
Y59,Y59,E.K.3,Numerator,Quarter,2024/25,E.K.3Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.3NumeratorY59
Y59,Y59,E.K.3,Denominator,Quarter,2024/25,E.K.3Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.3DenominatorY59
Y59,Y59,E.K.3,Denominator,Quarter,2024/25,E.K.3Denominator,June24_plan,NA,NA,47086,NA,NA,47086,NA,NA,47086,NA,NA,47086,E.K.3DenominatorY59
Y59,Y59,E.K.3,Denominator,Quarter,2024/25,E.K.3Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.3DenominatorY59
Y59,Y59,E.K.1,Numerator,Quarter,2024/25,E.K.1Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1NumeratorY59
Y59,Y59,E.K.1,Numerator,Quarter,2024/25,E.K.1Numerator,June24_plan,NA,NA,252,NA,NA,235,NA,NA,223,NA,NA,209,E.K.1NumeratorY59
Y59,Y59,E.K.1,Numerator,Quarter,2024/25,E.K.1Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1NumeratorY59
Y59,Y59,E.K.1,Denominator,Quarter,2024/25,E.K.1Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1DenominatorY59
Y59,Y59,E.K.1,Denominator,Quarter,2024/25,E.K.1Denominator,June24_plan,NA,NA,6927578,NA,NA,6927578,NA,NA,6927578,NA,NA,6927578,E.K.1DenominatorY59
Y59,Y59,E.K.1,Denominator,Quarter,2024/25,E.K.1Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1DenominatorY59
Y59,Y59,E.K.1,Rate,Quarter,2024/25,E.K.1Rate,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1RateY59
Y59,Y59,E.K.1,Rate,Quarter,2024/25,E.K.1Rate,June24_plan,NA,NA,36.37634971414252,NA,NA,33.922389614378936,NA,NA,32.19018248513405,NA,NA,30.169274167681692,E.K.1RateY59
Y59,Y59,E.K.1,Rate,Quarter,2024/25,E.K.1Rate,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1RateY59
Y59,Y59,E.K.1c,Numerator,Quarter,2024/25,E.K.1cNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1cNumeratorY59
Y59,Y59,E.K.1c,Numerator,Quarter,2024/25,E.K.1cNumerator,June24_plan,NA,NA,42,NA,NA,39,NA,NA,33,NA,NA,22,E.K.1cNumeratorY59
Y59,Y59,E.K.1c,Numerator,Quarter,2024/25,E.K.1cNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1cNumeratorY59
Y59,Y59,E.K.1c,Denominator,Quarter,2024/25,E.K.1cDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1cDenominatorY59
Y59,Y59,E.K.1c,Denominator,Quarter,2024/25,E.K.1cDenominator,June24_plan,NA,NA,1873415,NA,NA,1873415,NA,NA,1873415,NA,NA,1873415,E.K.1cDenominatorY59
Y59,Y59,E.K.1c,Denominator,Quarter,2024/25,E.K.1cDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1cDenominatorY59
Y59,Y59,E.K.1c,Rate,Quarter,2024/25,E.K.1cRate,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1cRateY59
Y59,Y59,E.K.1c,Rate,Quarter,2024/25,E.K.1cRate,June24_plan,NA,NA,22.418951486990338,NA,NA,20.817597809348168,NA,NA,17.614890454063836,NA,NA,11.743260302709224,E.K.1cRateY59
Y59,Y59,E.K.1c,Rate,Quarter,2024/25,E.K.1cRate,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.K.1cRateY59
Y59,Y59,E.B.33,Count,Month,2024/25,E.B.33Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.33CountY59
Y59,Y59,E.B.33,Count,Month,2024/25,E.B.33Count,June24_plan,573,580,598,636,630,653,668,683,647,660,681,699,E.B.33CountY59
Y59,Y59,E.B.33,Count,Month,2024/25,E.B.33Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.33CountY59
Y59,Y59,E.B.34,Percentage,Month,2024/25,E.B.34Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.34PercentageY59
Y59,Y59,E.B.34,Percentage,Month,2024/25,E.B.34Percentage,June24_plan,65.21460602178091,66.76264044943821,68.95335715629113,70.11465603190429,72.02096279962198,74.32218055956157,75.48803364185443,76.32430212059494,77.98223542607694,79.02881903844832,80.36370524720591,81.59026117344123,E.B.34PercentageY59
Y59,Y59,E.B.34,Percentage,Month,2024/25,E.B.34Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.34PercentageY59
Y59,Y59,E.B.34,Numerator,Month,2024/25,E.B.34Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.34NumeratorY59
Y59,Y59,E.B.34,Numerator,Month,2024/25,E.B.34Numerator,June24_plan,5090,9507,14665,19691,25149,30921,36620,44594,51448,57450,63636,70977,E.B.34NumeratorY59
Y59,Y59,E.B.34,Numerator,Month,2024/25,E.B.34Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.34NumeratorY59
Y59,Y59,E.B.34,Denominator,Month,2024/25,E.B.34Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.34DenominatorY59
Y59,Y59,E.B.34,Denominator,Month,2024/25,E.B.34Denominator,June24_plan,7805,14240,21268,28084,34919,41604,48511,58427,65974,72695,79185,86992,E.B.34DenominatorY59
Y59,Y59,E.B.34,Denominator,Month,2024/25,E.B.34Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.34DenominatorY59
Y59,Y59,E.D.19,Count,Month,2024/25,E.D.19Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.19CountY59
Y59,Y59,E.D.19,Count,Month,2024/25,E.D.19Count,June24_plan,4405021,4639550,4382683,4537921,4307486,4795790,5531864,4715467,4049731,5081784,4331908,4582212,E.D.19CountY59
Y59,Y59,E.D.19,Count,Month,2024/25,E.D.19Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.19CountY59
Y59,Y59,E.D.21,Percentage,Month,2024/25,E.D.21Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.21PercentageY59
Y59,Y59,E.D.21,Percentage,Month,2024/25,E.D.21Percentage,June24_plan,85.40194467983075,85.41832298661976,86.96676321447697,87.14793345433004,86.17870792297516,84.92775772860924,83.71545054273433,86.95033866469349,87.01006346030488,85.48976173569751,86.02724730642947,85.69513741218724,E.D.21PercentageY59
Y59,Y59,E.D.21,Percentage,Month,2024/25,E.D.21Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.21PercentageY59
Y59,Y59,E.D.21,Numerator,Month,2024/25,E.D.21Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.21NumeratorY59
Y59,Y59,E.D.21,Numerator,Month,2024/25,E.D.21Numerator,June24_plan,2867255,3029805,2908566,2996722,2814114,2992951,3388742,3055261,2676239,3271164,2755291,3057935,E.D.21NumeratorY59
Y59,Y59,E.D.21,Numerator,Month,2024/25,E.D.21Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.21NumeratorY59
Y59,Y59,E.D.21,Denominator,Month,2024/25,E.D.21Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.21DenominatorY59
Y59,Y59,E.D.21,Denominator,Month,2024/25,E.D.21Denominator,June24_plan,3357365,3547020,3344457,3438661,3265440,3524114,4047929,3513800,3075781,3826381,3202812,3568388,E.D.21DenominatorY59
Y59,Y59,E.D.21,Denominator,Month,2024/25,E.D.21Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.21DenominatorY59
Y59,Y59,E.T.5,Percentage,Month,2024/25,E.T.5Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.5PercentageY59
Y59,Y59,E.T.5,Percentage,Month,2024/25,E.T.5Percentage,June24_plan,86.04395604395604,86.18421052631578,85.96673596673597,86.05495075168481,86.08115048793015,84.91834774255523,86.0730593607306,86.00896860986546,87.01525054466231,87.01298701298701,87.02586206896552,86.77270824612808,E.T.5PercentageY59
Y59,Y59,E.T.5,Percentage,Month,2024/25,E.T.5Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.5PercentageY59
Y59,Y59,E.T.5,Numerator,Month,2024/25,E.T.5Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.5NumeratorY59
Y59,Y59,E.T.5,Numerator,Month,2024/25,E.T.5Numerator,June24_plan,1566,1572,1654,1660,1676,1768,1885,1918,1997,2010,2019,2073,E.T.5NumeratorY59
Y59,Y59,E.T.5,Numerator,Month,2024/25,E.T.5Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.5NumeratorY59
Y59,Y59,E.T.5,Denominator,Month,2024/25,E.T.5Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.5DenominatorY59
Y59,Y59,E.T.5,Denominator,Month,2024/25,E.T.5Denominator,June24_plan,1820,1824,1924,1929,1947,2082,2190,2230,2295,2310,2320,2389,E.T.5DenominatorY59
Y59,Y59,E.T.5,Denominator,Month,2024/25,E.T.5Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.5DenominatorY59
Y59,Y59,E.T.3,Count,Month,2024/25,E.T.3Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3CountY59
Y59,Y59,E.T.3,Count,Month,2024/25,E.T.3Count,June24_plan,47245,50401,50369,49096,51784,47363,50383,50568,50659,51145,48308,56093,E.T.3CountY59
Y59,Y59,E.T.3,Count,Month,2024/25,E.T.3Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3CountY59
Y59,Y59,E.T.3a,Count,Month,2024/25,E.T.3aCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3aCountY59
Y59,Y59,E.T.3a,Count,Month,2024/25,E.T.3aCount,June24_plan,38076,40817,40651,39909,42219,38079,40911,40799,40774,40617,38745,45516,E.T.3aCountY59
Y59,Y59,E.T.3a,Count,Month,2024/25,E.T.3aCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3aCountY59
Y59,Y59,E.T.3b,Count,Month,2024/25,E.T.3bCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3bCountY59
Y59,Y59,E.T.3b,Count,Month,2024/25,E.T.3bCount,June24_plan,5395,5711,5574,5428,5654,5484,5583,5830,5889,6328,5876,6429,E.T.3bCountY59
Y59,Y59,E.T.3b,Count,Month,2024/25,E.T.3bCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3bCountY59
Y59,Y59,E.T.3c,Count,Month,2024/25,E.T.3cCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3cCountY59
Y59,Y59,E.T.3c,Count,Month,2024/25,E.T.3cCount,June24_plan,2253,2214,2387,2130,2257,2106,2316,2244,2243,2458,2103,2515,E.T.3cCountY59
Y59,Y59,E.T.3c,Count,Month,2024/25,E.T.3cCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3cCountY59
Y59,Y59,E.T.3c.i,Count,Month,2024/25,E.T.3c.iCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3c.iCountY59
Y59,Y59,E.T.3c.i,Count,Month,2024/25,E.T.3c.iCount,June24_plan,955,977,1065,934,1059,887,993,928,1036,1149,890,1144,E.T.3c.iCountY59
Y59,Y59,E.T.3c.i,Count,Month,2024/25,E.T.3c.iCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3c.iCountY59
Y59,Y59,E.T.3c.ii,Count,Month,2024/25,E.T.3c.iiCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3c.iiCountY59
Y59,Y59,E.T.3c.ii,Count,Month,2024/25,E.T.3c.iiCount,June24_plan,194,197,185,191,196,204,205,212,214,226,222,238,E.T.3c.iiCountY59
Y59,Y59,E.T.3c.ii,Count,Month,2024/25,E.T.3c.iiCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3c.iiCountY59
Y59,Y59,E.T.3c.iii,Count,Month,2024/25,E.T.3c.iiiCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3c.iiiCountY59
Y59,Y59,E.T.3c.iii,Count,Month,2024/25,E.T.3c.iiiCount,June24_plan,65,62,61,69,67,71,67,62,64,67,65,74,E.T.3c.iiiCountY59
Y59,Y59,E.T.3c.iii,Count,Month,2024/25,E.T.3c.iiiCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3c.iiiCountY59
Y59,Y59,E.T.3c.iv,Count,Month,2024/25,E.T.3c.ivCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3c.ivCountY59
Y59,Y59,E.T.3c.iv,Count,Month,2024/25,E.T.3c.ivCount,June24_plan,1039,978,1076,936,935,944,1051,1042,929,1016,926,1059,E.T.3c.ivCountY59
Y59,Y59,E.T.3c.iv,Count,Month,2024/25,E.T.3c.ivCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3c.ivCountY59
Y59,Y59,E.T.3d,Count,Month,2024/25,E.T.3dCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3dCountY59
Y59,Y59,E.T.3d,Count,Month,2024/25,E.T.3dCount,June24_plan,1521,1659,1757,1629,1654,1694,1573,1695,1753,1742,1584,1633,E.T.3dCountY59
Y59,Y59,E.T.3d,Count,Month,2024/25,E.T.3dCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.3dCountY59
Y59,Y59,E.B.28a,Percentage,Month,2024/25,E.B.28aPercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28aPercentageY59
Y59,Y59,E.B.28a,Percentage,Month,2024/25,E.B.28aPercentage,June24_plan,19.590773676793265,17.693386557341675,17.841685445505597,18.117980109928492,18.72807575564805,17.890403439758483,17.63382896310444,15.811997343761528,16.03114786304942,14.389155052264806,13.562285005357245,12.027503977470143,E.B.28aPercentageY59
Y59,Y59,E.B.28a,Percentage,Month,2024/25,E.B.28aPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28aPercentageY59
Y59,Y59,E.B.28a,Numerator,Month,2024/25,E.B.28aNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28aNumeratorY59
Y59,Y59,E.B.28a,Numerator,Month,2024/25,E.B.28aNumerator,June24_plan,10982,9840,9976,9856,10304,9778,9879,8572,8976,7929,7215,6577,E.B.28aNumeratorY59
Y59,Y59,E.B.28a,Numerator,Month,2024/25,E.B.28aNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28aNumeratorY59
Y59,Y59,E.B.28a,Denominator,Month,2024/25,E.B.28aDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28aDenominatorY59
Y59,Y59,E.B.28a,Denominator,Month,2024/25,E.B.28aDenominator,June24_plan,56057,55614,55914,54399,55019,54655,56023,54212,55991,55104,53199,54683,E.B.28aDenominatorY59
Y59,Y59,E.B.28a,Denominator,Month,2024/25,E.B.28aDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28aDenominatorY59
Y59,Y59,E.B.28b,Percentage,Month,2024/25,E.B.28bPercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28bPercentageY59
Y59,Y59,E.B.28b,Percentage,Month,2024/25,E.B.28bPercentage,June24_plan,14.27299804854668,13.575680721406178,11.656245559187154,10.533088235294118,10.982945297572712,9.588530368763555,8.541306602143104,7.508342602892102,7.894273127753304,6.880831212892281,5.9601920750705615,4.755156081005482,E.B.28bPercentageY59
Y59,Y59,E.B.28b,Percentage,Month,2024/25,E.B.28bPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28bPercentageY59
Y59,Y59,E.B.28b,Numerator,Month,2024/25,E.B.28bNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28bNumeratorY59
Y59,Y59,E.B.28b,Numerator,Month,2024/25,E.B.28bNumerator,June24_plan,4169,3854,3281,2865,3104,2829,2471,2160,2240,1947,1626,1275,E.B.28bNumeratorY59
Y59,Y59,E.B.28b,Numerator,Month,2024/25,E.B.28bNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28bNumeratorY59
Y59,Y59,E.B.28b,Denominator,Month,2024/25,E.B.28bDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28bDenominatorY59
Y59,Y59,E.B.28b,Denominator,Month,2024/25,E.B.28bDenominator,June24_plan,29209,28389,28148,27200,28262,29504,28930,28768,28375,28296,27281,26813,E.B.28bDenominatorY59
Y59,Y59,E.B.28b,Denominator,Month,2024/25,E.B.28bDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28bDenominatorY59
Y59,Y59,E.B.28c,Percentage,Month,2024/25,E.B.28cPercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28cPercentageY59
Y59,Y59,E.B.28c,Percentage,Month,2024/25,E.B.28cPercentage,June24_plan,9.337401168786524,9.199071387115495,8.982572854147081,8.102243631471596,8.464033850493653,8.944490753168223,7.688038931102194,8.16924890051453,8.592628391920513,7.948784422168452,7.163347840080602,7.178609441072405,E.B.28cPercentageY59
Y59,Y59,E.B.28c,Percentage,Month,2024/25,E.B.28cPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28cPercentageY59
Y59,Y59,E.B.28c,Numerator,Month,2024/25,E.B.28cNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28cNumeratorY59
Y59,Y59,E.B.28c,Numerator,Month,2024/25,E.B.28cNumerator,June24_plan,6519,6340,6211,5601,6001,6331,5403,5684,6045,5519,5119,4991,E.B.28cNumeratorY59
Y59,Y59,E.B.28c,Numerator,Month,2024/25,E.B.28cNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28cNumeratorY59
Y59,Y59,E.B.28c,Denominator,Month,2024/25,E.B.28cDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28cDenominatorY59
Y59,Y59,E.B.28c,Denominator,Month,2024/25,E.B.28cDenominator,June24_plan,69816,68920,69145,69129,70900,70781,70278,69578,70351,69432,71461,69526,E.B.28cDenominatorY59
Y59,Y59,E.B.28c,Denominator,Month,2024/25,E.B.28cDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28cDenominatorY59
Y59,Y59,E.B.28d,Percentage,Month,2024/25,E.B.28dPercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28dPercentageY59
Y59,Y59,E.B.28d,Percentage,Month,2024/25,E.B.28dPercentage,June24_plan,44.20792842819682,44.740692570313776,43.07034386454879,41.07329842931937,41.04598737601442,39.16831327465422,37.18639658056123,37.145330383764545,35.84850264239577,35.452716297786715,32.86542569423253,31.04935794542536,E.B.28dPercentageY59
Y59,Y59,E.B.28d,Percentage,Month,2024/25,E.B.28dPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28dPercentageY59
Y59,Y59,E.B.28d,Numerator,Month,2024/25,E.B.28dNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28dNumeratorY59
Y59,Y59,E.B.28d,Numerator,Month,2024/25,E.B.28dNumerator,June24_plan,5732,5504,4935,4707,4552,4361,4002,3862,3663,3524,3231,3095,E.B.28dNumeratorY59
