icb_code,org_code,dimension_name,source,planning_ref,measure_type,metric_value,ref_key
QNX,RXC,Jul-24,current_actuals,E.B.26c,Count,4244,E.B.26cCount
QU9,QU9,Apr-24,current_actuals,E.B.26c,Count,20415,E.B.26cCount
QRL,RN5,May-24,current_actuals,E.B.28c,Denominator,4722,E.B.28cDenominator
QRL,RN5,May-24,current_actuals,E.B.28c,Numerator,1522,E.B.28cNumerator
QRL,RN5,May-24,current_actuals,E.B.28c,Percentage,32.23210504023719,E.B.28cPercentage
QXU,RTK,Jul-24,current_actuals,E.B.28g,Denominator,285,E.B.28gDenominator
QXU,RTK,Jul-24,current_actuals,E.B.28g,Numerator,2,E.B.28gNumerator
QXU,RTK,Jul-24,current_actuals,E.B.28g,Percentage,0.7017543859649122,E.B.28gPercentage
QNQ,QNQ,Aug-24,current_actuals,E.B.28e,Denominator,152,E.B.28eDenominator
QNQ,QNQ,Aug-24,current_actuals,E.B.28e,Numerator,34,E.B.28eNumerator
QNQ,QNQ,Aug-24,current_actuals,E.B.28e,Percentage,22.36842105263158,E.B.28ePercentage
QNX,RYR,May-24,current_actuals,E.B.28c,Denominator,5719,E.B.28cDenominator
QNX,RYR,May-24,current_actuals,E.B.28c,Numerator,286,E.B.28cNumerator
QNX,RYR,May-24,current_actuals,E.B.28c,Percentage,5.0008742787200555,E.B.28cPercentage
QXU,QXU,Apr-24,current_actuals,E.B.28e,Denominator,256,E.B.28eDenominator
QXU,QXU,Apr-24,current_actuals,E.B.28e,Numerator,45,E.B.28eNumerator
QXU,QXU,Apr-24,current_actuals,E.B.28e,Percentage,17.578125,E.B.28ePercentage
QKS,QKS,Sep-24,current_actuals,E.B.28k,Denominator,2253,E.B.28kDenominator
QKS,QKS,Sep-24,current_actuals,E.B.28k,Numerator,393,E.B.28kNumerator
QKS,QKS,Sep-24,current_actuals,E.B.28k,Percentage,17.44340878828229,E.B.28kPercentage
QRL,RHM,Aug-24,current_actuals,E.B.28d,Denominator,282,E.B.28dDenominator
QRL,RHM,Aug-24,current_actuals,E.B.28d,Numerator,27,E.B.28dNumerator
QRL,RHM,Aug-24,current_actuals,E.B.28d,Percentage,9.574468085106384,E.B.28dPercentage
QNX,RPC,Apr-24,current_actuals,E.B.28f,Denominator,0,E.B.28fDenominator
QNX,RPC,Apr-24,current_actuals,E.B.28f,Numerator,0,E.B.28fNumerator
QKS,RPA,May-24,current_actuals,E.B.28b,Denominator,460,E.B.28bDenominator
QKS,RPA,May-24,current_actuals,E.B.28b,Numerator,2,E.B.28bNumerator
QKS,RPA,May-24,current_actuals,E.B.28b,Percentage,0.43478260869565216,E.B.28bPercentage
QKS,RWF,Jul-24,current_actuals,E.B.28f,Denominator,330,E.B.28fDenominator
QKS,RWF,Jul-24,current_actuals,E.B.28f,Numerator,6,E.B.28fNumerator
QKS,RWF,Jul-24,current_actuals,E.B.28f,Percentage,1.8181818181818181,E.B.28fPercentage
QKS,RVV,Apr-24,current_actuals,E.B.28d,Denominator,1099,E.B.28dDenominator
QKS,RVV,Apr-24,current_actuals,E.B.28d,Numerator,632,E.B.28dNumerator
QKS,RVV,Apr-24,current_actuals,E.B.28d,Percentage,57.506824385805274,E.B.28dPercentage
QNX,QNX,Jul-24,current_actuals,E.B.28d,Denominator,1870,E.B.28dDenominator
QNX,QNX,Jul-24,current_actuals,E.B.28d,Numerator,505,E.B.28dNumerator
QNX,QNX,Jul-24,current_actuals,E.B.28d,Percentage,27.00534759358289,E.B.28dPercentage
QU9,RXQ,Sep-24,current_actuals,E.B.28,Denominator,6013,E.B.28Denominator
QU9,RXQ,Sep-24,current_actuals,E.B.28,Numerator,850,E.B.28Numerator
QU9,RXQ,Sep-24,current_actuals,E.B.28,Percentage,14.136038583070015,E.B.28Percentage
QRL,R1F,Oct-24,current_actuals,E.B.26f,Count,215,E.B.26fCount
QU9,RHW,Oct-24,current_actuals,E.B.28d,Denominator,327,E.B.28dDenominator
QU9,RHW,Oct-24,current_actuals,E.B.28d,Numerator,203,E.B.28dNumerator
QU9,RHW,Oct-24,current_actuals,E.B.28d,Percentage,62.079510703363916,E.B.28dPercentage
QRL,RHU,Jul-24,current_actuals,E.B.28f,Denominator,351,E.B.28fDenominator
QRL,RHU,Jul-24,current_actuals,E.B.28f,Numerator,195,E.B.28fNumerator
QRL,RHU,Jul-24,current_actuals,E.B.28f,Percentage,55.55555555555556,E.B.28fPercentage
QNX,RXC,Jul-24,current_actuals,E.B.26d,Count,513,E.B.26dCount
QU9,QU9,Apr-24,current_actuals,E.B.26d,Count,1530,E.B.26dCount
QRL,RN5,May-24,current_actuals,E.B.28d,Denominator,727,E.B.28dDenominator
QRL,RN5,May-24,current_actuals,E.B.28d,Numerator,332,E.B.28dNumerator
QRL,RN5,May-24,current_actuals,E.B.28d,Percentage,45.667125171939475,E.B.28dPercentage
QXU,RTK,Jul-24,current_actuals,E.B.28h,Denominator,774,E.B.28hDenominator
QXU,RTK,Jul-24,current_actuals,E.B.28h,Numerator,287,E.B.28hNumerator
QXU,RTK,Jul-24,current_actuals,E.B.28h,Percentage,37.08010335917313,E.B.28hPercentage
QNQ,QNQ,Aug-24,current_actuals,E.B.28f,Denominator,402,E.B.28fDenominator
QNQ,QNQ,Aug-24,current_actuals,E.B.28f,Numerator,84,E.B.28fNumerator
QNQ,QNQ,Aug-24,current_actuals,E.B.28f,Percentage,20.8955223880597,E.B.28fPercentage
QNX,RYR,May-24,current_actuals,E.B.28d,Denominator,1007,E.B.28dDenominator
QNX,RYR,May-24,current_actuals,E.B.28d,Numerator,398,E.B.28dNumerator
QNX,RYR,May-24,current_actuals,E.B.28d,Percentage,39.52333664349553,E.B.28dPercentage
QXU,QXU,Apr-24,current_actuals,E.B.28f,Denominator,894,E.B.28fDenominator
QXU,QXU,Apr-24,current_actuals,E.B.28f,Numerator,61,E.B.28fNumerator
QXU,QXU,Apr-24,current_actuals,E.B.28f,Percentage,6.823266219239374,E.B.28fPercentage
QKS,QKS,Sep-24,current_actuals,E.B.28,Denominator,49860,E.B.28Denominator
QKS,QKS,Sep-24,current_actuals,E.B.28,Numerator,10976,E.B.28Numerator
QKS,QKS,Sep-24,current_actuals,E.B.28,Percentage,22.013638186923384,E.B.28Percentage
QRL,RHM,Aug-24,current_actuals,E.B.28e,Denominator,66,E.B.28eDenominator
QRL,RHM,Aug-24,current_actuals,E.B.28e,Numerator,2,E.B.28eNumerator
QRL,RHM,Aug-24,current_actuals,E.B.28e,Percentage,3.0303030303030303,E.B.28ePercentage
QNX,RPC,Apr-24,current_actuals,E.B.28g,Denominator,24,E.B.28gDenominator
QNX,RPC,Apr-24,current_actuals,E.B.28g,Numerator,3,E.B.28gNumerator
QNX,RPC,Apr-24,current_actuals,E.B.28g,Percentage,12.5,E.B.28gPercentage
QKS,RWF,Jul-24,current_actuals,E.B.28g,Denominator,473,E.B.28gDenominator
QKS,RWF,Jul-24,current_actuals,E.B.28g,Numerator,18,E.B.28gNumerator
QKS,RWF,Jul-24,current_actuals,E.B.28g,Percentage,3.8054968287526427,E.B.28gPercentage
QKS,RVV,Apr-24,current_actuals,E.B.28e,Denominator,854,E.B.28eDenominator
QKS,RVV,Apr-24,current_actuals,E.B.28e,Numerator,660,E.B.28eNumerator
QKS,RVV,Apr-24,current_actuals,E.B.28e,Percentage,77.28337236533957,E.B.28ePercentage
QNX,QNX,Jul-24,current_actuals,E.B.28e,Denominator,1062,E.B.28eDenominator
QNX,QNX,Jul-24,current_actuals,E.B.28e,Numerator,481,E.B.28eNumerator
QNX,QNX,Jul-24,current_actuals,E.B.28e,Percentage,45.291902071563086,E.B.28ePercentage
QU9,RXQ,May-24,current_actuals,E.B.28e,Denominator,131,E.B.28eDenominator
QU9,RXQ,May-24,current_actuals,E.B.28e,Numerator,54,E.B.28eNumerator
QU9,RXQ,May-24,current_actuals,E.B.28e,Percentage,41.221374045801525,E.B.28ePercentage
QRL,R1F,Oct-24,current_actuals,E.B.26g,Count,254,E.B.26gCount
QU9,RHW,Sep-24,current_actuals,E.B.28g,Denominator,253,E.B.28gDenominator
QU9,RHW,Sep-24,current_actuals,E.B.28g,Numerator,82,E.B.28gNumerator
QU9,RHW,Sep-24,current_actuals,E.B.28g,Percentage,32.41106719367589,E.B.28gPercentage
QRL,RHU,Aug-24,current_actuals,E.B.28g,Denominator,226,E.B.28gDenominator
QRL,RHU,Aug-24,current_actuals,E.B.28g,Numerator,180,E.B.28gNumerator
QRL,RHU,Aug-24,current_actuals,E.B.28g,Percentage,79.64601769911505,E.B.28gPercentage
QNX,RXC,May-24,current_actuals,E.B.26a,Count,2245,E.B.26aCount
QU9,QU9,Apr-24,current_actuals,E.B.26e,Count,317,E.B.26eCount
QRL,RN5,May-24,current_actuals,E.B.28e,Denominator,263,E.B.28eDenominator
QRL,RN5,May-24,current_actuals,E.B.28e,Numerator,87,E.B.28eNumerator
QRL,RN5,May-24,current_actuals,E.B.28e,Percentage,33.07984790874524,E.B.28ePercentage
QXU,RTK,May-24,current_actuals,E.B.28e,Denominator,82,E.B.28eDenominator
QXU,RTK,May-24,current_actuals,E.B.28e,Numerator,11,E.B.28eNumerator
QXU,RTK,May-24,current_actuals,E.B.28e,Percentage,13.414634146341465,E.B.28ePercentage
QNQ,QNQ,Aug-24,current_actuals,E.B.28g,Denominator,1184,E.B.28gDenominator
QNQ,QNQ,Aug-24,current_actuals,E.B.28g,Numerator,264,E.B.28gNumerator
QNQ,QNQ,Aug-24,current_actuals,E.B.28g,Percentage,22.2972972972973,E.B.28gPercentage
QNX,RYR,May-24,current_actuals,E.B.28e,Denominator,725,E.B.28eDenominator
QNX,RYR,May-24,current_actuals,E.B.28e,Numerator,427,E.B.28eNumerator
QNX,RYR,May-24,current_actuals,E.B.28e,Percentage,58.896551724137936,E.B.28ePercentage
QXU,QXU,Apr-24,current_actuals,E.B.28g,Denominator,2706,E.B.28gDenominator
QXU,QXU,Apr-24,current_actuals,E.B.28g,Numerator,482,E.B.28gNumerator
QXU,QXU,Apr-24,current_actuals,E.B.28g,Percentage,17.812269031781227,E.B.28gPercentage
QKS,QKS,Aug-24,current_actuals,E.B.28a,Denominator,15831,E.B.28aDenominator
QKS,QKS,Aug-24,current_actuals,E.B.28a,Numerator,3947,E.B.28aNumerator
QKS,QKS,Aug-24,current_actuals,E.B.28a,Percentage,24.93209525614301,E.B.28aPercentage
QRL,RHM,Aug-24,current_actuals,E.B.28f,Denominator,352,E.B.28fDenominator
QRL,RHM,Aug-24,current_actuals,E.B.28f,Numerator,82,E.B.28fNumerator
QRL,RHM,Aug-24,current_actuals,E.B.28f,Percentage,23.295454545454543,E.B.28fPercentage
QNX,RPC,Apr-24,current_actuals,E.B.28h,Denominator,0,E.B.28hDenominator
QNX,RPC,Apr-24,current_actuals,E.B.28h,Numerator,0,E.B.28hNumerator
QKS,RWF,Jul-24,current_actuals,E.B.28h,Denominator,360,E.B.28hDenominator
QKS,RWF,Jul-24,current_actuals,E.B.28h,Numerator,0,E.B.28hNumerator
QKS,RWF,Jul-24,current_actuals,E.B.28h,Percentage,0,E.B.28hPercentage
QKS,RVV,Apr-24,current_actuals,E.B.28f,Denominator,2543,E.B.28fDenominator
QKS,RVV,Apr-24,current_actuals,E.B.28f,Numerator,1998,E.B.28fNumerator
QKS,RVV,Apr-24,current_actuals,E.B.28f,Percentage,78.56861974046402,E.B.28fPercentage
QNX,QNX,Jul-24,current_actuals,E.B.28f,Denominator,2762,E.B.28fDenominator
QNX,QNX,Jul-24,current_actuals,E.B.28f,Numerator,1164,E.B.28fNumerator
QNX,QNX,Jul-24,current_actuals,E.B.28f,Percentage,42.14337436640116,E.B.28fPercentage
QU9,RXQ,May-24,current_actuals,E.B.28f,Denominator,301,E.B.28fDenominator
QU9,RXQ,May-24,current_actuals,E.B.28f,Numerator,91,E.B.28fNumerator
QU9,RXQ,May-24,current_actuals,E.B.28f,Percentage,30.23255813953488,E.B.28fPercentage
QRL,R1F,Oct-24,current_actuals,E.B.26h,Count,0,E.B.26hCount
QU9,RHW,Sep-24,current_actuals,E.B.28h,Denominator,58,E.B.28hDenominator
QU9,RHW,Sep-24,current_actuals,E.B.28h,Numerator,7,E.B.28hNumerator
QU9,RHW,Sep-24,current_actuals,E.B.28h,Percentage,12.068965517241379,E.B.28hPercentage
QRL,RHU,Aug-24,current_actuals,E.B.28h,Denominator,657,E.B.28hDenominator
QRL,RHU,Aug-24,current_actuals,E.B.28h,Numerator,234,E.B.28hNumerator
QRL,RHU,Aug-24,current_actuals,E.B.28h,Percentage,35.61643835616438,E.B.28hPercentage
QNX,RXC,May-24,current_actuals,E.B.26b,Count,5893,E.B.26bCount
QU9,QU9,Apr-24,current_actuals,E.B.26f,Count,1552,E.B.26fCount
QRL,RN5,May-24,current_actuals,E.B.28f,Denominator,535,E.B.28fDenominator
QRL,RN5,May-24,current_actuals,E.B.28f,Numerator,124,E.B.28fNumerator
QRL,RN5,May-24,current_actuals,E.B.28f,Percentage,23.177570093457945,E.B.28fPercentage
QXU,RTK,May-24,current_actuals,E.B.28f,Denominator,175,E.B.28fDenominator
QXU,RTK,May-24,current_actuals,E.B.28f,Numerator,8,E.B.28fNumerator
QXU,RTK,May-24,current_actuals,E.B.28f,Percentage,4.571428571428571,E.B.28fPercentage
QNQ,QNQ,Aug-24,current_actuals,E.B.28h,Denominator,364,E.B.28hDenominator
QNQ,QNQ,Aug-24,current_actuals,E.B.28h,Numerator,9,E.B.28hNumerator
QNQ,QNQ,Aug-24,current_actuals,E.B.28h,Percentage,2.4725274725274726,E.B.28hPercentage
QNX,RYR,May-24,current_actuals,E.B.28f,Denominator,1742,E.B.28fDenominator
QNX,RYR,May-24,current_actuals,E.B.28f,Numerator,966,E.B.28fNumerator
QNX,RYR,May-24,current_actuals,E.B.28f,Percentage,55.453501722158435,E.B.28fPercentage
QXU,QXU,Apr-24,current_actuals,E.B.28h,Denominator,848,E.B.28hDenominator
QXU,QXU,Apr-24,current_actuals,E.B.28h,Numerator,25,E.B.28hNumerator
QXU,QXU,Apr-24,current_actuals,E.B.28h,Percentage,2.94811320754717,E.B.28hPercentage
QKS,QKS,Aug-24,current_actuals,E.B.28b,Denominator,4994,E.B.28bDenominator
QKS,QKS,Aug-24,current_actuals,E.B.28b,Numerator,292,E.B.28bNumerator
QKS,QKS,Aug-24,current_actuals,E.B.28b,Percentage,5.847016419703644,E.B.28bPercentage
QRL,QRL,Jun-24,current_actuals,E.B.28k,Denominator,4596,E.B.28kDenominator
QRL,QRL,Jun-24,current_actuals,E.B.28k,Numerator,1385,E.B.28kNumerator
QRL,QRL,Jun-24,current_actuals,E.B.28k,Percentage,30.1348999129678,E.B.28kPercentage
QRL,RHM,Aug-24,current_actuals,E.B.28g,Denominator,634,E.B.28gDenominator
QRL,RHM,Aug-24,current_actuals,E.B.28g,Numerator,201,E.B.28gNumerator
QRL,RHM,Aug-24,current_actuals,E.B.28g,Percentage,31.703470031545745,E.B.28gPercentage
QNX,RPC,Apr-24,current_actuals,E.B.28k,Denominator,0,E.B.28kDenominator
QNX,RPC,Apr-24,current_actuals,E.B.28k,Numerator,0,E.B.28kNumerator
QKS,RPA,May-24,current_actuals,E.B.28c,Denominator,1397,E.B.28cDenominator
QKS,RPA,May-24,current_actuals,E.B.28c,Numerator,1,E.B.28cNumerator
QKS,RPA,May-24,current_actuals,E.B.28c,Percentage,0.07158196134574087,E.B.28cPercentage
QKS,RWF,Jul-24,current_actuals,E.B.28k,Denominator,614,E.B.28kDenominator
QKS,RWF,Jul-24,current_actuals,E.B.28k,Numerator,0,E.B.28kNumerator
QKS,RWF,Jul-24,current_actuals,E.B.28k,Percentage,0,E.B.28kPercentage
QKS,RVV,Apr-24,current_actuals,E.B.28g,Denominator,856,E.B.28gDenominator
QKS,RVV,Apr-24,current_actuals,E.B.28g,Numerator,638,E.B.28gNumerator
QKS,RVV,Apr-24,current_actuals,E.B.28g,Percentage,74.53271028037383,E.B.28gPercentage
QNX,QNX,Jul-24,current_actuals,E.B.28g,Denominator,3435,E.B.28gDenominator
QNX,QNX,Jul-24,current_actuals,E.B.28g,Numerator,763,E.B.28gNumerator
QNX,QNX,Jul-24,current_actuals,E.B.28g,Percentage,22.212518195050947,E.B.28gPercentage
QU9,RXQ,Jul-24,current_actuals,E.B.28a,Denominator,575,E.B.28aDenominator
QU9,RXQ,Jul-24,current_actuals,E.B.28a,Numerator,62,E.B.28aNumerator
QU9,RXQ,Jul-24,current_actuals,E.B.28a,Percentage,10.782608695652174,E.B.28aPercentage
QRL,R1F,Oct-24,current_actuals,E.B.26k,Count,0,E.B.26kCount
QRL,RHU,Apr-24,current_actuals,E.B.28c,Denominator,2888,E.B.28cDenominator
QRL,RHU,Apr-24,current_actuals,E.B.28c,Numerator,46,E.B.28cNumerator
QRL,RHU,Apr-24,current_actuals,E.B.28c,Percentage,1.5927977839335181,E.B.28cPercentage
QNX,RXC,May-24,current_actuals,E.B.26c,Count,3981,E.B.26cCount
QU9,QU9,Apr-24,current_actuals,E.B.26g,Count,3805,E.B.26gCount
QRL,RN5,May-24,current_actuals,E.B.28g,Denominator,764,E.B.28gDenominator
QRL,RN5,May-24,current_actuals,E.B.28g,Numerator,41,E.B.28gNumerator
QRL,RN5,May-24,current_actuals,E.B.28g,Percentage,5.366492146596859,E.B.28gPercentage
QXU,RTK,Jul-24,current_actuals,E.B.28k,Denominator,149,E.B.28kDenominator
QXU,RTK,Jul-24,current_actuals,E.B.28k,Numerator,0,E.B.28kNumerator
QXU,RTK,Jul-24,current_actuals,E.B.28k,Percentage,0,E.B.28kPercentage
QNQ,QNQ,Aug-24,current_actuals,E.B.28k,Denominator,1380,E.B.28kDenominator
QNQ,QNQ,Aug-24,current_actuals,E.B.28k,Numerator,369,E.B.28kNumerator
QNQ,QNQ,Aug-24,current_actuals,E.B.28k,Percentage,26.73913043478261,E.B.28kPercentage
QNX,RYR,May-24,current_actuals,E.B.28g,Denominator,2542,E.B.28gDenominator
QNX,RYR,May-24,current_actuals,E.B.28g,Numerator,497,E.B.28gNumerator
QNX,RYR,May-24,current_actuals,E.B.28g,Percentage,19.55153422501967,E.B.28gPercentage
QXU,QXU,Apr-24,current_actuals,E.B.28k,Denominator,1268,E.B.28kDenominator
QXU,QXU,Apr-24,current_actuals,E.B.28k,Numerator,644,E.B.28kNumerator
QXU,QXU,Apr-24,current_actuals,E.B.28k,Percentage,50.78864353312302,E.B.28kPercentage
QKS,QKS,Aug-24,current_actuals,E.B.28c,Denominator,15401,E.B.28cDenominator
QKS,QKS,Aug-24,current_actuals,E.B.28c,Numerator,2436,E.B.28cNumerator
QKS,QKS,Aug-24,current_actuals,E.B.28c,Percentage,15.817154730212323,E.B.28cPercentage
QRL,QRL,Jun-24,current_actuals,E.B.28,Denominator,39006,E.B.28Denominator
QRL,QRL,Jun-24,current_actuals,E.B.28,Numerator,8860,E.B.28Numerator
QRL,QRL,Jun-24,current_actuals,E.B.28,Percentage,22.714454186535406,E.B.28Percentage
QRL,RHM,Aug-24,current_actuals,E.B.28h,Denominator,421,E.B.28hDenominator
QRL,RHM,Aug-24,current_actuals,E.B.28h,Numerator,15,E.B.28hNumerator
QRL,RHM,Aug-24,current_actuals,E.B.28h,Percentage,3.5629453681710213,E.B.28hPercentage
QNX,RPC,Apr-24,current_actuals,E.B.28,Denominator,1186,E.B.28Denominator
QNX,RPC,Apr-24,current_actuals,E.B.28,Numerator,16,E.B.28Numerator
QNX,RPC,Apr-24,current_actuals,E.B.28,Percentage,1.3490725126475547,E.B.28Percentage
QKS,RPA,May-24,current_actuals,E.B.28d,Denominator,1628,E.B.28dDenominator
QKS,RPA,May-24,current_actuals,E.B.28d,Numerator,1246,E.B.28dNumerator
QKS,RPA,May-24,current_actuals,E.B.28d,Percentage,76.53562653562653,E.B.28dPercentage
QKS,RWF,Jul-24,current_actuals,E.B.28,Denominator,7967,E.B.28Denominator
QKS,RWF,Jul-24,current_actuals,E.B.28,Numerator,136,E.B.28Numerator
QKS,RWF,Jul-24,current_actuals,E.B.28,Percentage,1.7070415463788124,E.B.28Percentage
QKS,RVV,Apr-24,current_actuals,E.B.28h,Denominator,1609,E.B.28hDenominator
QKS,RVV,Apr-24,current_actuals,E.B.28h,Numerator,983,E.B.28hNumerator
QKS,RVV,Apr-24,current_actuals,E.B.28h,Percentage,61.093847110006216,E.B.28hPercentage
QNX,QNX,Jul-24,current_actuals,E.B.28h,Denominator,2159,E.B.28hDenominator
QNX,QNX,Jul-24,current_actuals,E.B.28h,Numerator,317,E.B.28hNumerator
QNX,QNX,Jul-24,current_actuals,E.B.28h,Percentage,14.682723483094026,E.B.28hPercentage
QU9,RXQ,Jul-24,current_actuals,E.B.28b,Denominator,1071,E.B.28bDenominator
QU9,RXQ,Jul-24,current_actuals,E.B.28b,Numerator,279,E.B.28bNumerator
QU9,RXQ,Jul-24,current_actuals,E.B.28b,Percentage,26.05042016806723,E.B.28bPercentage
QRL,R1F,Oct-24,current_actuals,E.B.26,Count,6125,E.B.26Count
QRL,RHU,Apr-24,current_actuals,E.B.28d,Denominator,831,E.B.28dDenominator
QRL,RHU,Apr-24,current_actuals,E.B.28d,Numerator,584,E.B.28dNumerator
QRL,RHU,Apr-24,current_actuals,E.B.28d,Percentage,70.27677496991576,E.B.28dPercentage
QNX,RXC,May-24,current_actuals,E.B.26d,Count,532,E.B.26dCount
QU9,QU9,Apr-24,current_actuals,E.B.26h,Count,1034,E.B.26hCount
QRL,RN5,May-24,current_actuals,E.B.28h,Denominator,673,E.B.28hDenominator
QRL,RN5,May-24,current_actuals,E.B.28h,Numerator,126,E.B.28hNumerator
QRL,RN5,May-24,current_actuals,E.B.28h,Percentage,18.7221396731055,E.B.28hPercentage
QXU,RTK,Jul-24,current_actuals,E.B.28,Denominator,8871,E.B.28Denominator
QXU,RTK,Jul-24,current_actuals,E.B.28,Numerator,1287,E.B.28Numerator
QXU,RTK,Jul-24,current_actuals,E.B.28,Percentage,14.507947243828204,E.B.28Percentage
QNQ,QNQ,Aug-24,current_actuals,E.B.28,Denominator,11220,E.B.28Denominator
QNQ,QNQ,Aug-24,current_actuals,E.B.28,Numerator,1320,E.B.28Numerator
QNQ,QNQ,Aug-24,current_actuals,E.B.28,Percentage,11.76470588235294,E.B.28Percentage
QNX,RYR,May-24,current_actuals,E.B.28h,Denominator,0,E.B.28hDenominator
QNX,RYR,May-24,current_actuals,E.B.28h,Numerator,0,E.B.28hNumerator
QXU,QXU,Apr-24,current_actuals,E.B.28,Denominator,27437,E.B.28Denominator
QXU,QXU,Apr-24,current_actuals,E.B.28,Numerator,3471,E.B.28Numerator
QXU,QXU,Apr-24,current_actuals,E.B.28,Percentage,12.650800014578852,E.B.28Percentage
QKS,QKS,Aug-24,current_actuals,E.B.28d,Denominator,2480,E.B.28dDenominator
QKS,QKS,Aug-24,current_actuals,E.B.28d,Numerator,1398,E.B.28dNumerator
QKS,QKS,Aug-24,current_actuals,E.B.28d,Percentage,56.37096774193549,E.B.28dPercentage
QRL,QRL,Oct-24,current_actuals,E.B.28a,Denominator,7512,E.B.28aDenominator
QRL,QRL,Oct-24,current_actuals,E.B.28a,Numerator,1688,E.B.28aNumerator
QRL,QRL,Oct-24,current_actuals,E.B.28a,Percentage,22.470713525026625,E.B.28aPercentage
QRL,RHM,Aug-24,current_actuals,E.B.28k,Denominator,272,E.B.28kDenominator
QRL,RHM,Aug-24,current_actuals,E.B.28k,Numerator,5,E.B.28kNumerator
QRL,RHM,Aug-24,current_actuals,E.B.28k,Percentage,1.8382352941176472,E.B.28kPercentage
QNX,RPC,Jul-24,current_actuals,E.B.28a,Denominator,78,E.B.28aDenominator
QNX,RPC,Jul-24,current_actuals,E.B.28a,Numerator,0,E.B.28aNumerator
QNX,RPC,Jul-24,current_actuals,E.B.28a,Percentage,0,E.B.28aPercentage
QKS,RPA,May-24,current_actuals,E.B.28e,Denominator,601,E.B.28eDenominator
QKS,RPA,May-24,current_actuals,E.B.28e,Numerator,439,E.B.28eNumerator
QKS,RPA,May-24,current_actuals,E.B.28e,Percentage,73.04492512479202,E.B.28ePercentage
QKS,RWF,Aug-24,current_actuals,E.B.28a,Denominator,1646,E.B.28aDenominator
QKS,RWF,Aug-24,current_actuals,E.B.28a,Numerator,10,E.B.28aNumerator
QKS,RWF,Aug-24,current_actuals,E.B.28a,Percentage,0.6075334143377886,E.B.28aPercentage
QKS,RVV,Apr-24,current_actuals,E.B.28k,Denominator,411,E.B.28kDenominator
QKS,RVV,Apr-24,current_actuals,E.B.28k,Numerator,139,E.B.28kNumerator
QKS,RVV,Apr-24,current_actuals,E.B.28k,Percentage,33.81995133819951,E.B.28kPercentage
QNX,QNX,Jul-24,current_actuals,E.B.28k,Denominator,3384,E.B.28kDenominator
QNX,QNX,Jul-24,current_actuals,E.B.28k,Numerator,877,E.B.28kNumerator
QNX,QNX,Jul-24,current_actuals,E.B.28k,Percentage,25.916075650118202,E.B.28kPercentage
QU9,RXQ,May-24,current_actuals,E.B.28g,Denominator,742,E.B.28gDenominator
QU9,RXQ,May-24,current_actuals,E.B.28g,Numerator,3,E.B.28gNumerator
QU9,RXQ,May-24,current_actuals,E.B.28g,Percentage,0.40431266846361186,E.B.28gPercentage
QU9,RTH,Oct-24,current_actuals,E.B.26a,Count,5790,E.B.26aCount
QU9,RHW,Oct-24,current_actuals,E.B.28e,Denominator,236,E.B.28eDenominator
QU9,RHW,Oct-24,current_actuals,E.B.28e,Numerator,191,E.B.28eNumerator
QU9,RHW,Oct-24,current_actuals,E.B.28e,Percentage,80.9322033898305,E.B.28ePercentage
QRL,RHU,Jul-24,current_actuals,E.B.28g,Denominator,194,E.B.28gDenominator
QRL,RHU,Jul-24,current_actuals,E.B.28g,Numerator,150,E.B.28gNumerator
QRL,RHU,Jul-24,current_actuals,E.B.28g,Percentage,77.31958762886599,E.B.28gPercentage
QNX,RXC,May-24,current_actuals,E.B.26e,Count,79,E.B.26eCount
QU9,QU9,Apr-24,current_actuals,E.B.26k,Count,2634,E.B.26kCount
QRL,RN5,May-24,current_actuals,E.B.28k,Denominator,936,E.B.28kDenominator
QRL,RN5,May-24,current_actuals,E.B.28k,Numerator,75,E.B.28kNumerator
QRL,RN5,May-24,current_actuals,E.B.28k,Percentage,8.012820512820513,E.B.28kPercentage
QXU,RTK,May-24,current_actuals,E.B.28g,Denominator,903,E.B.28gDenominator
QXU,RTK,May-24,current_actuals,E.B.28g,Numerator,25,E.B.28gNumerator
QXU,RTK,May-24,current_actuals,E.B.28g,Percentage,2.768549280177187,E.B.28gPercentage
QNQ,QNQ,Sep-24,current_actuals,E.B.28a,Denominator,1494,E.B.28aDenominator
QNQ,QNQ,Sep-24,current_actuals,E.B.28a,Numerator,75,E.B.28aNumerator
QNQ,QNQ,Sep-24,current_actuals,E.B.28a,Percentage,5.020080321285141,E.B.28aPercentage
QNX,RYR,May-24,current_actuals,E.B.28k,Denominator,430,E.B.28kDenominator
QNX,RYR,May-24,current_actuals,E.B.28k,Numerator,214,E.B.28kNumerator
QNX,RYR,May-24,current_actuals,E.B.28k,Percentage,49.76744186046512,E.B.28kPercentage
QXU,QXU,Sep-24,current_actuals,E.B.28a,Denominator,4301,E.B.28aDenominator
QXU,QXU,Sep-24,current_actuals,E.B.28a,Numerator,338,E.B.28aNumerator
QXU,QXU,Sep-24,current_actuals,E.B.28a,Percentage,7.858637526156707,E.B.28aPercentage
QKS,QKS,Aug-24,current_actuals,E.B.28e,Denominator,1189,E.B.28eDenominator
QKS,QKS,Aug-24,current_actuals,E.B.28e,Numerator,751,E.B.28eNumerator
QKS,QKS,Aug-24,current_actuals,E.B.28e,Percentage,63.1623212783852,E.B.28ePercentage
