icb_code,org_code,dimension_name,planning_ref,measure_type,ref_key,source,total_var,perc_var
QNX,QNX,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,2793,1.160847880299252
QNX,QNX,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,-1129,-0.1784134007585335
QNX,QNX,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,2793,1.160847880299252
QNX,QNX,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,-671,-0.07679981687077944
QNX,QNX,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,-671,-0.07679981687077944
QNX,QNX,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,-671,-0.07679981687077944
QNX,RPC,May-24,E.M.11,Count,E.M.11Count,June24_plan,94,0.1646234676007005
QNX,RPC,May-24,E.M.11,Count,E.M.11Count,march24_plan,94,0.1646234676007005
QNX,RPC,May-24,E.M.11,Count,E.M.11Count,may24_plan,94,0.1646234676007005
QNX,RPC,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,27,0.0598669623059867
QNX,RPC,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,27,0.0598669623059867
QNX,RPC,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,27,0.0598669623059867
QNX,RPC,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,67,0.5583333333333333
QNX,RPC,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,67,0.5583333333333333
QNX,RPC,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,67,0.5583333333333333
QNX,RXC,May-24,E.M.11,Count,E.M.11Count,June24_plan,-140,-0.03561434749427626
QNX,RXC,May-24,E.M.11,Count,E.M.11Count,march24_plan,-810,-0.17604868506846338
QNX,RXC,May-24,E.M.11,Count,E.M.11Count,may24_plan,-140,-0.03561434749427626
QNX,RXC,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,-71,-0.05201465201465202
QNX,RXC,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,-741,-0.36412776412776415
QNX,RXC,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,-71,-0.05201465201465202
QNX,RXC,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,-69,-0.026890101325019487
QNX,RXC,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,-69,-0.026890101325019487
QNX,RXC,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,-69,-0.026890101325019487
QNX,RYR,May-24,E.M.11,Count,E.M.11Count,June24_plan,1910,0.28760728805902724
QNX,RYR,May-24,E.M.11,Count,E.M.11Count,march24_plan,-1342,-0.13565147073688466
QNX,RYR,May-24,E.M.11,Count,E.M.11Count,may24_plan,1910,0.28760728805902724
QNX,RYR,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,2837,4.808474576271187
QNX,RYR,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,-415,-0.10801665799062989
QNX,RYR,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,2837,4.808474576271187
QNX,RYR,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,-927,-0.15319781854238967
QNX,RYR,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,-927,-0.15319781854238967
QNX,RYR,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,-927,-0.15319781854238967
QRL,QRL,May-24,E.M.11,Count,E.M.11Count,June24_plan,1388,0.07280738564834242
QRL,QRL,May-24,E.M.11,Count,E.M.11Count,march24_plan,1464,0.077101327153992
QRL,QRL,May-24,E.M.11,Count,E.M.11Count,may24_plan,1482,0.07812335266209805
QRL,QRL,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,228,0.033197437390797904
QRL,QRL,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,323,0.04768935479108224
QRL,QRL,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,299,0.04398999558628807
QRL,QRL,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,1160,0.09511315185306658
QRL,QRL,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,1141,0.09340974212034384
QRL,QRL,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,1183,0.09718228867165038
QRL,R1F,May-24,E.M.11,Count,E.M.11Count,June24_plan,2,0.0012987012987012987
QRL,R1F,May-24,E.M.11,Count,E.M.11Count,march24_plan,2,0.0012987012987012987
QRL,R1F,May-24,E.M.11,Count,E.M.11Count,may24_plan,2,0.0012987012987012987
QRL,R1F,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,-36,-0.07692307692307693
QRL,R1F,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,-36,-0.07692307692307693
QRL,R1F,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,-36,-0.07692307692307693
QRL,R1F,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,38,0.03544776119402985
QRL,R1F,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,38,0.03544776119402985
QRL,R1F,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,38,0.03544776119402985
QRL,RHM,May-24,E.M.11,Count,E.M.11Count,June24_plan,660,0.1173124777817277
QRL,RHM,May-24,E.M.11,Count,E.M.11Count,march24_plan,660,0.1173124777817277
QRL,RHM,May-24,E.M.11,Count,E.M.11Count,may24_plan,660,0.1173124777817277
QRL,RHM,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,438,0.26040428061831156
QRL,RHM,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,438,0.26040428061831156
QRL,RHM,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,438,0.26040428061831156
QRL,RHM,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,222,0.05628803245436106
QRL,RHM,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,222,0.05628803245436106
QRL,RHM,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,222,0.05628803245436106
QRL,RHU,May-24,E.M.11,Count,E.M.11Count,June24_plan,-27,-0.004107088530574992
QRL,RHU,May-24,E.M.11,Count,E.M.11Count,march24_plan,49,0.007540781779008926
QRL,RHU,May-24,E.M.11,Count,E.M.11Count,may24_plan,67,0.010339506172839507
QRL,RHU,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,-83,-0.03337354242058705
QRL,RHU,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,12,0.005016722408026756
QRL,RHU,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,-12,-0.004966887417218543
QRL,RHU,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,56,0.013701981893809641
QRL,RHU,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,37,0.009011203117389186
QRL,RHU,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,79,0.019438976377952756
QRL,RN5,May-24,E.M.11,Count,E.M.11Count,June24_plan,269,0.0505259203606311
QRL,RN5,May-24,E.M.11,Count,E.M.11Count,march24_plan,269,0.0505259203606311
QRL,RN5,May-24,E.M.11,Count,E.M.11Count,may24_plan,269,0.0505259203606311
QRL,RN5,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,-128,-0.05737337516808606
QRL,RN5,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,-128,-0.05737337516808606
QRL,RN5,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,-128,-0.05737337516808606
QRL,RN5,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,397,0.12835434852893632
QRL,RN5,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,397,0.12835434852893632
QRL,RN5,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,397,0.12835434852893632
QU9,QU9,May-24,E.M.11,Count,E.M.11Count,June24_plan,-76,-0.004283862240009019
QU9,QU9,May-24,E.M.11,Count,E.M.11Count,march24_plan,-475,-0.026185226019845645
QU9,QU9,May-24,E.M.11,Count,E.M.11Count,may24_plan,-76,-0.004283862240009019
QU9,QU9,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,774,0.09893902594912438
QU9,QU9,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,475,0.05848313223344004
QU9,QU9,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,774,0.09893902594912438
QU9,QU9,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,-850,-0.08570276265376084
QU9,QU9,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,-950,-0.09482930724695549
QU9,QU9,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,-850,-0.08570276265376084
QU9,RHW,May-24,E.M.11,Count,E.M.11Count,June24_plan,-1238,-0.2545753650010282
QU9,RHW,May-24,E.M.11,Count,E.M.11Count,march24_plan,-1238,-0.2545753650010282
QU9,RHW,May-24,E.M.11,Count,E.M.11Count,may24_plan,-1238,-0.2545753650010282
QU9,RHW,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,-313,-0.21675900277008311
QU9,RHW,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,-313,-0.21675900277008311
QU9,RHW,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,-313,-0.21675900277008311
QU9,RHW,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,-925,-0.2705469435507458
QU9,RHW,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,-925,-0.2705469435507458
QU9,RHW,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,-925,-0.2705469435507458
QU9,RTH,May-24,E.M.11,Count,E.M.11Count,June24_plan,386,0.04599070654116526
QU9,RTH,May-24,E.M.11,Count,E.M.11Count,march24_plan,386,0.04599070654116526
QU9,RTH,May-24,E.M.11,Count,E.M.11Count,may24_plan,386,0.04599070654116526
QU9,RTH,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,451,0.1220898754737412
QU9,RTH,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,451,0.1220898754737412
QU9,RTH,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,451,0.1220898754737412
QU9,RTH,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,-65,-0.013832730368163439
QU9,RTH,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,-65,-0.013832730368163439
QU9,RTH,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,-65,-0.013832730368163439
QU9,RXQ,May-24,E.M.11,Count,E.M.11Count,June24_plan,776,0.1730211817168339
QU9,RXQ,May-24,E.M.11,Count,E.M.11Count,march24_plan,377,0.07719082719082719
QU9,RXQ,May-24,E.M.11,Count,E.M.11Count,may24_plan,776,0.1730211817168339
QU9,RXQ,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,636,0.23687150837988827
QU9,RXQ,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,337,0.11293565683646113
QU9,RXQ,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,636,0.23687150837988827
QU9,RXQ,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,140,0.07777777777777778
QU9,RXQ,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,40,0.021052631578947368
QU9,RXQ,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,140,0.07777777777777778
QXU,QXU,May-24,E.M.11,Count,E.M.11Count,June24_plan,623,0.057626491536398115
QXU,QXU,May-24,E.M.11,Count,E.M.11Count,march24_plan,623,0.057626491536398115
QXU,QXU,May-24,E.M.11,Count,E.M.11Count,may24_plan,623,0.057626491536398115
QXU,QXU,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,517,0.11636281791582265
QXU,QXU,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,517,0.11636281791582265
QXU,QXU,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,517,0.11636281791582265
QXU,QXU,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,106,0.01664572864321608
QXU,QXU,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,106,0.01664572864321608
QXU,QXU,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,106,0.01664572864321608
QXU,RA2,May-24,E.M.11,Count,E.M.11Count,June24_plan,-58,-0.01679212507237985
QXU,RA2,May-24,E.M.11,Count,E.M.11Count,march24_plan,-58,-0.01679212507237985
QXU,RA2,May-24,E.M.11,Count,E.M.11Count,may24_plan,-58,-0.01679212507237985
QXU,RA2,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,31,0.01991008349389852
QXU,RA2,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,31,0.01991008349389852
QXU,RA2,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,31,0.01991008349389852
QXU,RA2,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,-89,-0.04691618344754876
QXU,RA2,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,-89,-0.04691618344754876
QXU,RA2,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,-89,-0.04691618344754876
QXU,RTK,May-24,E.M.11,Count,E.M.11Count,June24_plan,337,0.10050700864897107
QXU,RTK,May-24,E.M.11,Count,E.M.11Count,march24_plan,337,0.10050700864897107
QXU,RTK,May-24,E.M.11,Count,E.M.11Count,may24_plan,337,0.10050700864897107
QXU,RTK,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,226,0.15384615384615385
QXU,RTK,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,226,0.15384615384615385
QXU,RTK,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,226,0.15384615384615385
QXU,RTK,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,111,0.0589171974522293
QXU,RTK,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,111,0.0589171974522293
QXU,RTK,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,111,0.0589171974522293
QXU,RTP,May-24,E.M.11,Count,E.M.11Count,June24_plan,344,0.08591408591408592
QXU,RTP,May-24,E.M.11,Count,E.M.11Count,march24_plan,344,0.08591408591408592
QXU,RTP,May-24,E.M.11,Count,E.M.11Count,may24_plan,344,0.08591408591408592
QXU,RTP,May-24,E.M.11a,Count,E.M.11aCount,June24_plan,260,0.1834862385321101
QXU,RTP,May-24,E.M.11a,Count,E.M.11aCount,march24_plan,260,0.1834862385321101
QXU,RTP,May-24,E.M.11a,Count,E.M.11aCount,may24_plan,260,0.1834862385321101
QXU,RTP,May-24,E.M.11b,Count,E.M.11bCount,June24_plan,84,0.03247004252029378
QXU,RTP,May-24,E.M.11b,Count,E.M.11bCount,march24_plan,84,0.03247004252029378
QXU,RTP,May-24,E.M.11b,Count,E.M.11bCount,may24_plan,84,0.03247004252029378
QKS,QKS,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-8131,-0.529430915483787
QKS,QKS,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-9660,-0.5720376621069462
QKS,QKS,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-8131,-0.529430915483787
QKS,QKS,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-1697,-0.38040798027348127
QKS,QKS,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-2903,-0.5122639844715017
QKS,QKS,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,-1697,-0.38040798027348127
QKS,QKS,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-6434,-0.590437735156465
QKS,QKS,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-6757,-0.6022281639928698
QKS,QKS,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-6434,-0.590437735156465
QKS,RN7,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-213,-0.11013443640124095
QKS,RN7,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-1020,-0.3721269609631521
QKS,RN7,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-213,-0.11013443640124095
QKS,RN7,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,693,3.96
QKS,RN7,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-114,-0.11608961303462322
QKS,RN7,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,693,3.96
QKS,RN7,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-906,-0.5150653780557135
QKS,RN7,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-906,-0.5150653780557135
QKS,RN7,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-906,-0.5150653780557135
QKS,RPA,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-1979,-0.6199874686716792
QKS,RPA,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-1979,-0.6199874686716792
QKS,RPA,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-1979,-0.6199874686716792
QKS,RPA,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-1172,-0.8492753623188406
QKS,RPA,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-1172,-0.8492753623188406
QKS,RPA,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,-1172,-0.8492753623188406
QKS,RPA,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-807,-0.445364238410596
QKS,RPA,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-807,-0.445364238410596
QKS,RPA,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-807,-0.445364238410596
QKS,RVV,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-4472,-0.6765506807866868
QKS,RVV,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-5194,-0.7084015275504637
QKS,RVV,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-4472,-0.6765506807866868
QKS,RVV,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-1373,-0.7523287671232877
QKS,RVV,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-1772,-0.7967625899280576
QKS,RVV,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,-1373,-0.7523287671232877
QKS,RVV,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-3099,-0.6476489028213166
QKS,RVV,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-3422,-0.6699295223179327
QKS,RVV,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-3099,-0.6476489028213166
QKS,RWF,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-1467,-0.40502484815019324
QKS,RWF,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-1467,-0.40502484815019324
QKS,RWF,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-1467,-0.40502484815019324
QKS,RWF,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,155,0.14338575393154487
QKS,RWF,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,155,0.14338575393154487
QKS,RWF,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,155,0.14338575393154487
QKS,RWF,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-1622,-0.6383313656040929
QKS,RWF,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-1622,-0.6383313656040929
QKS,RWF,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-1622,-0.6383313656040929
QNQ,QNQ,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-4335,-0.8832518337408313
QNQ,QNQ,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-4335,-0.8832518337408313
QNQ,QNQ,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-4335,-0.8832518337408313
QNQ,QNQ,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-515,-1
QNQ,QNQ,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-515,-1
QNQ,QNQ,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,-515,-1
QNQ,QNQ,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-3820,-0.8695652173913043
QNQ,QNQ,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-3820,-0.8695652173913043
QNQ,QNQ,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-3820,-0.8695652173913043
QNQ,RDU,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-4342,-0.884678076609617
QNQ,RDU,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-4342,-0.884678076609617
QNQ,RDU,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-4342,-0.884678076609617
QNQ,RDU,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-515,-1
QNQ,RDU,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-515,-1
QNQ,RDU,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,-515,-1
QNQ,RDU,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-3827,-0.8711586615069429
QNQ,RDU,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-3827,-0.8711586615069429
QNQ,RDU,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-3827,-0.8711586615069429
QNX,QNX,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-6963,-0.6495335820895523
QNX,QNX,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-10818,-0.7422298456260721
QNX,QNX,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-6963,-0.6495335820895523
QNX,QNX,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-823,-0.3815484469170144
QNX,QNX,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-4678,-0.7781104457751165
QNX,QNX,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,-823,-0.3815484469170144
QNX,QNX,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-6140,-0.7170384211140955
QNX,QNX,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-6140,-0.7170384211140955
QNX,QNX,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-6140,-0.7170384211140955
QNX,RPC,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-534,-0.9128205128205128
QNX,RPC,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-534,-0.9128205128205128
QNX,RPC,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-534,-0.9128205128205128
QNX,RPC,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-427,-0.9242424242424242
QNX,RPC,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-427,-0.9242424242424242
QNX,RPC,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,-427,-0.9242424242424242
QNX,RPC,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-107,-0.8699186991869918
QNX,RPC,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-107,-0.8699186991869918
QNX,RPC,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-107,-0.8699186991869918
QNX,RXC,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-1824,-0.4965967873672747
QNX,RXC,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-2478,-0.5726831522995147
QNX,RXC,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-1824,-0.4965967873672747
QNX,RXC,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-544,-0.4755244755244755
QNX,RXC,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-1198,-0.6662958843159066
QNX,RXC,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,-544,-0.4755244755244755
QNX,RXC,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-1280,-0.5061289047054172
QNX,RXC,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-1280,-0.5061289047054172
QNX,RXC,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-1280,-0.5061289047054172
QNX,RYR,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-4605,-0.712627669452182
QNX,RYR,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-7806,-0.8078236572493015
QNX,RYR,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-4605,-0.712627669452182
QNX,RYR,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,148,0.26860254083484575
QNX,RYR,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-3053,-0.8136993603411514
QNX,RYR,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,148,0.26860254083484575
QNX,RYR,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-4753,-0.8040940619184571
QNX,RYR,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-4753,-0.8040940619184571
QNX,RYR,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-4753,-0.8040940619184571
QRL,QRL,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-11884,-0.6147320504862405
QRL,QRL,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-10851,-0.5929832231269468
QRL,QRL,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-11790,-0.6128495685622206
QRL,QRL,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-4368,-0.6216908625106746
QRL,QRL,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-3316,-0.5550719785738198
QRL,QRL,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,-4297,-0.6178289000718907
QRL,QRL,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-7516,-0.610758979359662
QRL,QRL,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-7535,-0.6113590263691684
QRL,QRL,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-7493,-0.6100301229341366
QRL,R1F,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-711,-0.4693069306930693
QRL,R1F,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-711,-0.4693069306930693
QRL,R1F,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-711,-0.4693069306930693
QRL,R1F,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-275,-0.5555555555555556
QRL,R1F,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-275,-0.5555555555555556
QRL,R1F,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,-275,-0.5555555555555556
QRL,R1F,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-436,-0.42745098039215684
QRL,R1F,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-436,-0.42745098039215684
QRL,R1F,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-436,-0.42745098039215684
QRL,RHM,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-3289,-0.604040404040404
QRL,RHM,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-3289,-0.604040404040404
QRL,RHM,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-3289,-0.604040404040404
QRL,RHM,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-865,-0.53132678132678135
QRL,RHM,Nov-24,E.M.11a,Count,E.M.11aCount,march24_plan,-865,-0.53132678132678135
QRL,RHM,Nov-24,E.M.11a,Count,E.M.11aCount,may24_plan,-865,-0.53132678132678135
QRL,RHM,Nov-24,E.M.11b,Count,E.M.11bCount,June24_plan,-2424,-0.6350537070998166
QRL,RHM,Nov-24,E.M.11b,Count,E.M.11bCount,march24_plan,-2424,-0.6350537070998166
QRL,RHM,Nov-24,E.M.11b,Count,E.M.11bCount,may24_plan,-2424,-0.6350537070998166
QRL,RHU,Nov-24,E.M.11,Count,E.M.11Count,June24_plan,-3054,-0.4627973935444764
QRL,RHU,Nov-24,E.M.11,Count,E.M.11Count,march24_plan,-2979,-0.4566217044757817
QRL,RHU,Nov-24,E.M.11,Count,E.M.11Count,may24_plan,-2960,-0.4550345887778632
QRL,RHU,Nov-24,E.M.11a,Count,E.M.11aCount,June24_plan,-1189,-0.47636217948717946
